mode,invocation_id,runtime_sec,context_load_sec,library_setup_sec,compute_sec,start_wall_time,end_wall_time,checksum,completion_sec,workers
L2,85,0.016403735000039887,0.004139420999763388,0.0,0.0013372620001064206,1781386837.631431,1781386837.647837,0.03162277660165259,12.774240016937256,1
L2,86,0.01600591299984444,0.0037441299996316957,0.0,0.001374980000036885,1781386837.7769306,1781386837.7929382,0.03162277660165267,12.919341325759888,1
L2,87,0.015967244999956165,0.0037217359999885957,0.0,0.0013661070001944609,1781386837.9215803,1781386837.9375494,0.03162277660165226,13.063952445983887,1
L2,88,0.0165849889999663,0.004140607999943313,0.0,0.0013530500000342727,1781386838.0670667,1781386838.0836532,0.03162277660165186,13.21005630493164,1
L2,89,0.01646108299974003,0.004137693999837211,0.0,0.0013749160002589633,1781386838.212702,1781386838.229165,0.03162277660165219,13.355568170547485,1
L2,90,0.016063567999935913,0.0037502380000660196,0.0,0.0013501640000868065,1781386838.3593507,1781386838.3754163,0.031622776601652365,13.501819372177124,1
L2,91,0.0164605439999832,0.004170191999946837,0.0,0.0013556569997490442,1781386838.5058403,1781386838.5223024,0.03162277660165197,13.64870548248291,1
L2,92,0.01628764900033275,0.0037098820002938737,0.0,0.0013710770003854122,1781386838.6508622,1781386838.6671522,0.03162277660165211,13.79355525970459,1
L2,93,0.01645024400022521,0.0037739879999207915,0.0,0.0013614299996334012,1781386838.7967486,1781386838.8132012,0.03162277660165246,13.93960428237915,1
L2,94,0.016334564999851864,0.004081284999756463,0.0,0.001359998999760137,1781386838.9418821,1781386838.9582188,0.03162277660165221,14.084621906280518,1
L2,95,0.015814820000287,0.003627358999892749,0.0,0.0013577899999290821,1781386839.0859673,1781386839.1017835,0.03162277660165204,14.22818660736084,1
L2,96,0.015814087000308064,0.0036862490001112747,0.0,0.001361323999844899,1781386839.2305267,1781386839.2463427,0.03162277660165222,14.372745752334595,1
L2,97,0.01597869100032767,0.0037460600001395505,0.0,0.00135701599992899,1781386839.3749733,1781386839.3909535,0.031622776601652205,14.517356634140015,1
L2,98,0.015991159999884985,0.0036341989998618374,0.0,0.0013329899998097972,1781386839.5201817,1781386839.5361745,0.03162277660165241,14.662577629089355,1
L2,99,0.015837595999983023,0.003639137999925879,0.0,0.0013656449996233277,1781386839.6650531,1781386839.680893,0.031622776601652414,14.80729603767395,1
L3,0,0.035121261999847775,0.0,0.0,0.007296184000097128,1781386845.7998774,1781386845.8350008,0.03162277660165239,0.11865115165710449,1
L3,1,0.0036016570002175285,0.0,0.0,0.0013668410001628217,1781386845.892738,1781386845.8963413,0.03162277660165169,0.1799917221069336,1
L3,2,0.003384236999863788,0.0,0.0,0.0012925309997626755,1781386845.9420395,1781386845.9454255,0.031622776601652275,0.22907590866088867,1
L3,3,0.0033550210000612424,0.0,0.0,0.0012682179999501386,1781386845.990885,1781386845.9942415,0.031622776601652136,0.2778918743133545,1
L3,4,0.0034013110002888425,0.0,0.0,0.0013007089996790455,1781386846.039514,1781386846.042917,0.03162277660165262,0.3265674114227295,1
L3,5,0.003328824000163877,0.0,0.0,0.0012481439998737187,1781386846.0883248,1781386846.0916553,0.031622776601652164,0.3753056526184082,1
L3,6,0.003371601999788254,0.0,0.0,0.0012760629997501383,1781386846.1372116,1781386846.1405847,0.031622776601652094,0.42423510551452637,1
L3,7,0.003380849000222952,0.0,0.0,0.001319489999787038,1781386846.1858985,1781386846.1892807,0.031622776601652365,0.4729311466217041,1
L3,8,0.003479658999822277,0.0,0.0,0.0013168400000722613,1781386846.234516,1781386846.2379973,0.03162277660165214,0.5216476917266846,1
L3,9,0.0040117100002134976,0.0,0.0,0.0014684040002066467,1781386846.2859187,1781386846.2899323,0.03162277660165214,0.573582649230957,1
L3,10,0.0034910459999082377,0.0,0.0,0.0013133710003785382,1781386846.3365824,1781386846.340075,0.03162277660165213,0.623725414276123,1
L3,11,0.0036274960002629086,0.0,0.0,0.0014132119999885617,1781386846.3859818,1781386846.3896108,0.03162277660165203,0.6732611656188965,1
L3,12,0.003443890000198735,0.0,0.0,0.0013024159998167306,1781386846.4353762,1781386846.4388218,0.031622776601652004,0.7224721908569336,1
L3,13,0.0034050089998345356,0.0,0.0,0.0012682329997915076,1781386846.4844303,1781386846.487837,0.03162277660165259,0.7714874744415283,1
L3,14,0.00343474100009189,0.0,0.0,0.0013087059996905737,1781386846.533577,1781386846.5370133,0.03162277660165214,0.8206636905670166,1
L3,15,0.0033372530001543055,0.0,0.0,0.0012865389999205945,1781386846.582264,1781386846.5856032,0.03162277660165201,0.8692536354064941,1
L3,16,0.003443715999765118,0.0,0.0,0.0012932729996464332,1781386846.630994,1781386846.6344397,0.03162277660165162,0.9180901050567627,1
L3,17,0.0033928670000022976,0.0,0.0,0.0013172979997762013,1781386846.6798835,1781386846.6832783,0.03162277660165256,0.9669287204742432,1
L3,18,0.003429939999932685,0.0,0.0,0.0013115669999024249,1781386846.7291138,1781386846.7325459,0.031622776601652115,1.0161962509155273,1
L3,19,0.0033065769998756878,0.0,0.0,0.0012707200003205799,1781386846.7777321,1781386846.7810404,0.03162277660165225,1.0646908283233643,1
L3,20,0.003511722999974154,0.0,0.0,0.001352034999854368,1781386846.8270292,1781386846.8305428,0.031622776601651956,1.1141932010650635,1
L3,21,0.0035168859999430424,0.0,0.0,0.00132556599965028,1781386846.8762152,1781386846.879734,0.03162277660165212,1.1633844375610352,1
L3,22,0.003784951999932673,0.0,0.0,0.0014253879999159835,1781386846.92623,1781386846.9300168,0.03162277660165202,1.2136671543121338,1
L3,23,0.0035638300000755407,0.0,0.0,0.0013513940002667368,1781386846.976391,1781386846.9799566,0.03162277660165221,1.2636070251464844,1
L3,24,0.0036101840000810625,0.0,0.0,0.0013719930002480396,1781386847.0258405,1781386847.0294528,0.031622776601652317,1.313103199005127,1
L3,25,0.0035515859999577515,0.0,0.0,0.0013666679997186293,1781386847.0753286,1781386847.078882,0.031622776601652226,1.362532377243042,1
L3,26,0.0037435979998008406,0.0,0.0,0.0014858439999443362,1781386847.125258,1781386847.1290033,0.03162277660165183,1.4126536846160889,1
L3,27,0.003539115999956266,0.0,0.0,0.0013521750001928012,1781386847.1751523,1781386847.1786933,0.031622776601652205,1.462343692779541,1
L3,28,0.0036823099999310216,0.0,0.0,0.0013911030000599567,1781386847.2247086,1781386847.2283926,0.03162277660165196,1.5120429992675781,1
L3,29,0.0036340490000839054,0.0,0.0,0.001398074999997334,1781386847.274334,1781386847.2779696,0.03162277660165266,1.5616199970245361,1
L3,30,0.0036569619996953406,0.0,0.0,0.001424354999926436,1781386847.324825,1781386847.3284836,0.031622776601652115,1.6121339797973633,1
L3,31,0.003505940000195551,0.0,0.0,0.0013442280001072504,1781386847.3743572,1781386847.377865,0.03162277660165247,1.661515474319458,1
L3,32,0.0034927049996440473,0.0,0.0,0.0013343050000003132,1781386847.424013,1781386847.4275074,0.031622776601651977,1.7111577987670898,1
L3,33,0.003707931999997527,0.0,0.0,0.0014265350000641774,1781386847.4730403,1781386847.4767501,0.0316227766016524,1.7604005336761475,1
L3,34,0.00368590200014296,0.0,0.0,0.0014212129999577883,1781386847.5233498,1781386847.5270376,0.03162277660165211,1.8106880187988281,1
L3,35,0.0037232449999464734,0.0,0.0,0.0014356889996633981,1781386847.5732286,1781386847.5769541,0.03162277660165204,1.8606045246124268,1
L3,36,0.0037117140000191284,0.0,0.0,0.00141546799977732,1781386847.6236603,1781386847.627374,0.03162277660165226,1.9110243320465088,1
L3,37,0.0036297659999036114,0.0,0.0,0.0014147179999781656,1781386847.673942,1781386847.6775737,0.031622776601652004,1.96122407913208,1
L3,38,0.003619205999711994,0.0,0.0,0.001385041000048659,1781386847.7233737,1781386847.7269948,0.031622776601652164,2.0106451511383057,1
L3,39,0.0036947969997527252,0.0,0.0,0.0014387420001185092,1781386847.7738173,1781386847.777514,0.03162277660165194,2.061164379119873,1
L3,40,0.0037298950001058984,0.0,0.0,0.0014314739996734716,1781386847.8251362,1781386847.8288677,0.03162277660165227,2.112518072128296,1
L3,41,0.0035633229999803007,0.0,0.0,0.0013676950002263766,1781386847.8749492,1781386847.8785145,0.03162277660165202,2.1621649265289307,1
L3,42,0.0036996480002926546,0.0,0.0,0.0014289760001702234,1781386847.9254382,1781386847.9291399,0.0316227766016521,2.2127902507781982,1
L3,43,0.003424386999995477,0.0,0.0,0.0013079610002932895,1781386847.9751275,1781386847.9785538,0.03162277660165232,2.262204170227051,1
L3,44,0.0034126890000152343,0.0,0.0,0.0013159790000827343,1781386848.0236752,1781386848.0270894,0.03162277660165214,2.310739755630493,1
L3,45,0.0033202720001099806,0.0,0.0,0.0012485140000535466,1781386848.0725522,1781386848.0758739,0.03162277660165209,2.3595242500305176,1
L3,46,0.0037517490000027465,0.0,0.0,0.00145432899989828,1781386848.1227126,1781386848.1264658,0.03162277660165256,2.410116195678711,1
L3,47,0.003627029999734077,0.0,0.0,0.0013846219999322784,1781386848.172586,1781386848.1762145,0.03162277660165203,2.459864854812622,1
L3,48,0.0035414079998190573,0.0,0.0,0.0013788080000267655,1781386848.2220457,1781386848.225589,0.031622776601651865,2.509239435195923,1
L3,49,0.00356636200012872,0.0,0.0,0.0013686570000572829,1781386848.271342,1781386848.27491,0.03162277660165208,2.558560371398926,1
L3,50,0.0034842879999814613,0.0,0.0,0.0013342649999685818,1781386848.320891,1781386848.324377,0.03162277660165232,2.608027458190918,1
L3,51,0.003758768999887252,0.0,0.0,0.001448717000130273,1781386848.3703785,1781386848.3741388,0.03162277660165224,2.6577892303466797,1
L3,52,0.003604501000154414,0.0,0.0,0.0013724199998250697,1781386848.4200945,1781386848.423701,0.03162277660165202,2.7073514461517334,1
L3,53,0.003501404999951774,0.0,0.0,0.001360181999643828,1781386848.4694204,1781386848.4729238,0.03162277660165236,2.7565741539001465,1
L3,54,0.0033465540000179317,0.0,0.0,0.0013068220000604924,1781386848.5180125,1781386848.5213606,0.031622776601652434,2.805011034011841,1
L3,55,0.003366406999703031,0.0,0.0,0.001285291999920446,1781386848.566714,1781386848.570082,0.03162277660165237,2.8537323474884033,1
L3,56,0.003362766999998712,0.0,0.0,0.0012682670003414387,1781386848.6152334,1781386848.6185982,0.03162277660165218,2.9022486209869385,1
L3,57,0.003427664999890112,0.0,0.0,0.0013125830000717542,1781386848.6644163,1781386848.667846,0.03162277660165218,2.9514963626861572,1
L3,58,0.003443822999997792,0.0,0.0,0.001302775000112888,1781386848.7144945,1781386848.7179396,0.03162277660165203,3.0015900135040283,1
L3,59,0.0033456629998909193,0.0,0.0,0.001275690000056784,1781386848.7633085,1781386848.7666557,0.03162277660165209,3.0503060817718506,1
L3,60,0.003450743000030343,0.0,0.0,0.001270269999622542,1781386848.8123267,1781386848.8157792,0.031622776601652,3.0994296073913574,1
L3,61,0.0034203719997094595,0.0,0.0,0.0013165609998395666,1781386848.8611362,1781386848.864558,0.03162277660165202,3.1482083797454834,1
L3,62,0.003358360000220273,0.0,0.0,0.0013134900000295602,1781386848.9097683,1781386848.9131284,0.03162277660165239,3.1967787742614746,1
L3,63,0.003508307000174682,0.0,0.0,0.0013616439996440022,1781386848.9584374,1781386848.9619477,0.03162277660165232,3.245598077774048,1
L3,64,0.0033665969999674417,0.0,0.0,0.0012891739997940022,1781386849.0074322,1781386849.0108006,0.03162277660165211,3.2944509983062744,1
L3,65,0.003376666999884037,0.0,0.0,0.0012757500003317546,1781386849.0557988,1781386849.059177,0.031622776601652365,3.342827320098877,1
L3,66,0.003368445999967662,0.0,0.0,0.0012881110001217166,1781386849.1044476,1781386849.1078176,0.03162277660165204,3.391468048095703,1
L3,67,0.0033916170000338752,0.0,0.0,0.001283858000078908,1781386849.1530035,1781386849.1563969,0.03162277660165221,3.440047264099121,1
L3,68,0.003372969999873021,0.0,0.0,0.0013088030000290019,1781386849.2018957,1781386849.2052705,0.03162277660165235,3.4889209270477295,1
L3,69,0.0033896940003614873,0.0,0.0,0.0012855690001742914,1781386849.250409,1781386849.2538002,0.031622776601652185,3.5374505519866943,1
L3,70,0.004760686999816244,0.0,0.0,0.0014268810000430676,1781386849.299848,1781386849.304611,0.03162277660165205,3.588261365890503,1
L3,71,0.003641006000179914,0.0,0.0,0.0014024160000190022,1781386849.3507123,1781386849.3543549,0.03162277660165213,3.638005256652832,1
L3,72,0.0037900060001447855,0.0,0.0,0.0014593700002478727,1781386849.4005637,1781386849.4043555,0.031622776601652317,3.6880059242248535,1
L3,73,0.003532689000167011,0.0,0.0,0.0013461309999911464,1781386849.4504817,1781386849.4540164,0.03162277660165245,3.7376668453216553,1
L3,74,0.003609192000112671,0.0,0.0,0.0013939659997959097,1781386849.499457,1781386849.503068,0.03162277660165237,3.7867183685302734,1
L3,75,0.003688639999836596,0.0,0.0,0.0014313840001705103,1781386849.549318,1781386849.5530086,0.03162277660165255,3.8366589546203613,1
L3,76,0.003707328000018606,0.0,0.0,0.001411439999628783,1781386849.5995893,1781386849.603299,0.031622776601651914,3.886949300765991,1
L3,77,0.0036028650001753704,0.0,0.0,0.0013945770001555502,1781386849.6500547,1781386849.6536589,0.03162277660165256,3.9373092651367188,1
L3,78,0.003374673000053008,0.0,0.0,0.0012801439997929265,1781386849.6995573,1781386849.7029338,0.03162277660165201,3.986584186553955,1
L3,79,0.0033901060000971484,0.0,0.0,0.0012733930002468696,1781386849.7481806,1781386849.7515728,0.031622776601652185,4.0352232456207275,1
L3,80,0.00342501600016476,0.0,0.0,0.0013203879998400225,1781386849.797592,1781386849.801019,0.03162277660165191,4.084669351577759,1
L3,81,0.003355069999997795,0.0,0.0,0.001324549999935698,1781386849.846039,1781386849.8493958,0.03162277660165228,4.1330461502075195,1
L3,82,0.0033802739999373443,0.0,0.0,0.0013056950001555379,1781386849.894613,1781386849.8979948,0.03162277660165166,4.181645154953003,1
L3,83,0.003621261999796843,0.0,0.0,0.0013826940003127675,1781386849.9448862,1781386849.9485095,0.03162277660165222,4.232159852981567,1
L3,84,0.0034271879999323573,0.0,0.0,0.0013297659997988376,1781386849.9942296,1781386849.9976583,0.03162277660165221,4.281308650970459,1
L3,85,0.003496757999982947,0.0,0.0,0.0013484209998750885,1781386850.0431366,1781386850.046635,0.03162277660165259,4.330285310745239,1
L3,86,0.0034211400002277514,0.0,0.0,0.0012967220000064117,1781386850.092343,1781386850.095766,0.03162277660165267,4.379416465759277,1
L3,87,0.0035342659998605086,0.0,0.0,0.0013746300001002965,1781386850.1412544,1781386850.1447904,0.03162277660165226,4.428440809249878,1
L3,88,0.00342294399979437,0.0,0.0,0.001319366000188893,1781386850.1904445,1781386850.1938696,0.03162277660165186,4.477519989013672,1
L3,89,0.0034353330001977156,0.0,0.0,0.0013182419997974648,1781386850.2391298,1781386850.2425668,0.03162277660165219,4.526217222213745,1
L3,90,0.0034187090000159515,0.0,0.0,0.0012782080002580187,1781386850.2881918,1781386850.291612,0.031622776601652365,4.5752623081207275,1
L3,91,0.003551940999841463,0.0,0.0,0.0013655860002472764,1781386850.3370922,1781386850.3406458,0.03162277660165197,4.624296188354492,1
L3,92,0.0035870449996764364,0.0,0.0,0.001392915999986144,1781386850.3866065,1781386850.390195,0.03162277660165211,4.673845291137695,1
L3,93,0.003429167999911442,0.0,0.0,0.0012993079999432666,1781386850.4357677,1781386850.4391983,0.03162277660165246,4.722848653793335,1
L3,94,0.0033656219998192682,0.0,0.0,0.0012894719998257642,1781386850.484777,1781386850.4881444,0.03162277660165221,4.77179479598999,1
L3,95,0.003559088000201882,0.0,0.0,0.0013291539999045199,1781386850.534736,1781386850.5382962,0.03162277660165204,4.821946620941162,1
L3,96,0.003420742999878712,0.0,0.0,0.0013017340002079436,1781386850.584399,1781386850.5878215,0.03162277660165222,4.871471881866455,1
L3,97,0.003448054999807937,0.0,0.0,0.0013176550000935094,1781386850.633266,1781386850.6367161,0.031622776601652205,4.920366525650024,1
L3,98,0.0034164420003435225,0.0,0.0,0.0012764240000251448,1781386850.6822207,1781386850.685639,0.03162277660165241,4.969289302825928,1
L3,99,0.0034215589998893847,0.0,0.0,0.0012988949997634336,1781386850.7312307,1781386850.7346542,0.031622776601652414,5.0183045864105225,1
L1,0,0.21336215000019365,0.061727241999960825,0.0,0.14046114699976897,1781386855.9789588,1781386856.1923227,0.03162277660165239,0.43597865104675293,2
L1,1,0.1946914730001481,0.06316179900022689,0.0,0.12052159999984724,1781386855.973641,1781386856.168335,0.03162277660165169,0.4119908809661865,2
L1,2,0.08515149400000155,0.07269669600009365,0.0,0.0014477589998023177,1781386856.3671322,1781386856.452286,0.031622776601652275,0.6959419250488281,2
L1,3,0.08311734200015053,0.07084073199985141,0.0,0.001524433000213321,1781386856.3960688,1781386856.4791882,0.031622776601652136,0.722844123840332,2
L1,4,0.18777569399981076,0.06038791199989646,0.0,0.11694846099999268,1781386856.6565297,1781386856.844308,0.03162277660165262,1.0879638195037842,2
L1,5,0.18972310000026482,0.06114969899999778,0.0,0.1181306050002604,1781386856.6745765,1781386856.8643012,0.031622776601652164,1.107957124710083,2
L1,6,0.1859215210001821,0.060269502000210196,0.0,0.11523422999971444,1781386857.0543792,1781386857.240303,0.031622776601652094,1.4839589595794678,2
L1,7,0.1919829500002379,0.05996456200000466,0.0,0.12189533100035987,1781386857.0563254,1781386857.248311,0.031622776601652365,1.491966962814331,2
L1,8,0.18173579699987386,0.060299696999663865,0.0,0.1108251770001516,1781386857.4465759,1781386857.628315,0.03162277660165214,1.8719708919525146,2
L1,9,0.1896744470000158,0.060062619999825984,0.0,0.11918662700009008,1781386857.4507627,1781386857.6404397,0.03162277660165214,1.8840956687927246,2
L1,10,0.19947099499995602,0.06062150599973393,0.0,0.12856300800012832,1781386857.8408377,1781386858.040311,0.03162277660165213,2.2839670181274414,2
L1,11,0.19090334700013045,0.06026044300006106,0.0,0.12019427299992458,1781386857.837398,1781386858.0283034,0.03162277660165203,2.2719593048095703,2
L1,12,0.18970975599995654,0.06013465500018356,0.0,0.11915981299989653,1781386858.2426107,1781386858.432322,0.031622776601652004,2.675977945327759,2
L1,13,0.1833409619998747,0.06013348999977097,0.0,0.11303469799986487,1781386858.2449646,1781386858.4283082,0.03162277660165259,2.671964168548584,2
L1,14,0.1977111880000848,0.06435706100000971,0.0,0.12285456100016745,1781386858.6345956,1781386858.8323095,0.03162277660165214,3.075965404510498,2
L1,15,0.19599761700010276,0.06718535900017741,0.0,0.11852165099980994,1781386858.640313,1781386858.836312,0.03162277660165201,3.079967975616455,2
L1,16,0.1900815449998845,0.06004963699979271,0.0,0.11944331699987742,1781386859.034249,1781386859.2243352,0.03162277660165162,3.4679911136627197,2
L1,17,0.1904046519998701,0.060437025999817706,0.0,0.11944869699982519,1781386859.0339253,1781386859.224335,0.03162277660165256,3.4679908752441406,2
L1,18,0.19791883699963364,0.0610549049997644,0.0,0.12596483500010436,1781386859.4303887,1781386859.6283104,0.031622776601652115,3.8719663619995117,2
L1,19,0.2024986460000946,0.06237579699973139,0.0,0.12972439299983307,1781386859.4378226,1781386859.640324,0.03162277660165225,3.8839800357818604,2
L1,20,0.093074328000057,0.0811371270001473,0.0,0.001434023999991041,1781386859.8110478,1781386859.9041235,0.031622776601651956,4.14777946472168,2
L1,21,0.08627095099973303,0.07429711199984013,0.0,0.001482411000324646,1781386859.8502939,1781386859.9365668,0.03162277660165212,4.180222749710083,2
L1,22,0.189159749999817,0.06029997999985426,0.0,0.11821897999971043,1781386860.111164,1781386860.3003266,0.03162277660165202,4.54398250579834,2
L1,23,0.1978899509999792,0.060336049999932584,0.0,0.12716474299986658,1781386860.1264253,1781386860.324318,0.03162277660165221,4.567973852157593,2
L1,24,0.11764557499964212,0.10555507399976705,0.0,0.001473844999964058,1781386860.4591303,1781386860.5767791,0.031622776601652317,4.820435047149658,2
L1,25,0.08168721199990614,0.06961721200013926,0.0,0.0015162990002863808,1781386860.5309198,1781386860.6126087,0.031622776601652226,4.856264591217041,2
L1,26,0.1904362929999479,0.06107252299989341,0.0,0.11876120399983847,1781386860.7818909,1781386860.9723303,0.03162277660165183,5.215986251831055,2
L1,27,0.18681900100000348,0.06068141200012178,0.0,0.11548401199979708,1781386860.8055203,1781386860.9923425,0.031622776601652205,5.2359983921051025,2
L1,28,0.10038855199991303,0.08856145500021739,0.0,0.0014395970001714886,1781386861.153224,1781386861.2536144,0.03162277660165196,5.497270345687866,2
L1,29,0.08481696399985594,0.07269726200001969,0.0,0.0014480370000455878,1781386861.2026162,1781386861.287435,0.03162277660165266,5.531090974807739,2
L1,30,0.19427812500043729,0.06021158599969567,0.0,0.12366600199993627,1781386861.4580212,1781386861.652301,0.031622776601652115,5.895956993103027,2
L1,31,0.18758512800013705,0.06048198300004515,0.0,0.11679055499962487,1781386861.476722,1781386861.6643102,0.03162277660165247,5.907966136932373,2
L1,32,0.19151646399996025,0.06008493799981807,0.0,0.12121595100006743,1781386861.8647847,1781386862.0563033,0.031622776601651977,6.299959182739258,2
L1,33,0.18638260700026876,0.0604348760002722,0.0,0.11530803599998762,1781386861.8619153,1781386862.0483003,0.0316227766016524,6.291956186294556,2
L1,34,0.1874925809997876,0.06028230799984158,0.0,0.11663913999973374,1781386862.248811,1781386862.4363067,0.03162277660165211,6.679962635040283,2
L1,35,0.19373336099988592,0.05989721299965822,0.0,0.12366377700027442,1781386862.2545817,1781386862.4483175,0.03162277660165204,6.691973447799683,2
L1,36,0.19466394799974296,0.06045182199977717,0.0,0.1231513470002028,1781386862.6376503,1781386862.8323164,0.03162277660165226,7.075972318649292,2
L1,37,0.1938524500001222,0.060092385999723774,0.0,0.12361837599974024,1781386862.650461,1781386862.844315,0.031622776601652004,7.087970972061157,2
L1,38,0.18808974100011255,0.06033510399993247,0.0,0.1173352089999753,1781386863.03222,1781386863.2203119,0.031622776601652164,7.463967800140381,2
L1,39,0.1951063320002504,0.05986819299960189,0.0,0.12517301399975622,1781386863.0412004,1781386863.2363079,0.03162277660165194,7.479963779449463,2
L1,40,0.08942459399986546,0.07738114599987966,0.0,0.001551839000057953,1781386863.403556,1781386863.492983,0.03162277660165227,7.736639022827148,2
L1,41,0.08127241700003651,0.06910375799998292,0.0,0.001456815999972605,1781386863.4385853,1781386863.51986,0.03162277660165202,7.763515949249268,2
L1,42,0.09532380899963755,0.08333798399962689,0.0,0.0014201349999893864,1781386863.674672,1781386863.7699978,0.0316227766016521,8.013653755187988,2
L1,43,0.08151789200019266,0.06852543300010439,0.0,0.0014917679995960498,1781386863.712643,1781386863.7941628,0.03162277660165232,8.037818670272827,2
L1,44,0.18982843599997068,0.060315413999887824,0.0,0.11910738899996431,1781386863.9704723,1781386864.1603036,0.03162277660165214,8.403959512710571,2
L1,45,0.20122612800014394,0.0600108779999573,0.0,0.13103827199984153,1781386863.9870791,1781386864.1883073,0.03162277660165209,8.431963205337524,2
L1,46,0.1017567520002558,0.08984431699991546,0.0,0.0014738509999006055,1781386864.335066,1781386864.4368253,0.03162277660165256,8.680481195449829,2
L1,47,0.08084134399996401,0.06903854299980594,0.0,0.00142447500002163,1781386864.386464,1781386864.4673073,0.03162277660165203,8.710963249206543,2
L1,48,0.19034174200032794,0.06054343399955542,0.0,0.11933498899998085,1781386864.637968,1781386864.8283129,0.031622776601651865,9.071968793869019,2
L1,49,0.19528926100019817,0.060903754999799276,0.0,0.12400961299999835,1781386864.6610096,1781386864.8563013,0.03162277660165208,9.09995722770691,2
L1,50,0.08902033999993364,0.07710599799975171,0.0,0.0014506510001410788,1781386865.019751,1781386865.108774,0.03162277660165232,9.352429866790771,2
L1,51,0.08515562100001262,0.07309700499990868,0.0,0.0014342939998641668,1781386865.0547855,1781386865.1399431,0.03162277660165224,9.383599042892456,2
L1,52,0.18686832599996706,0.06108839900025487,0.0,0.11518146099979276,1781386865.317442,1781386865.5043125,0.03162277660165202,9.747968435287476,2
L1,53,0.18611597900007837,0.05999597499976517,0.0,0.11593218799998795,1781386865.3301973,1781386865.516316,0.03162277660165236,9.759971857070923,2
L1,54,0.18743930799973896,0.06109325400029775,0.0,0.11529831699999704,1781386865.7048714,1781386865.892313,0.031622776601652434,10.135968923568726,2
L1,55,0.1858544649999203,0.06057679600007759,0.0,0.11513193800010413,1781386865.7144573,1781386865.9003139,0.03162277660165237,10.143969774246216,2
L1,56,0.18421928399993703,0.061141373999817006,0.0,0.11269514100013112,1781386866.0921063,1781386866.2763276,0.03162277660165218,10.519983530044556,2
L1,57,0.1905178980000528,0.06080886500012639,0.0,0.11945143900038602,1781386866.0978055,1781386866.2883265,0.03162277660165218,10.531982421875,2
L1,58,0.18640422099997522,0.060566774000108126,0.0,0.11532964000025459,1781386866.485911,1781386866.6723175,0.03162277660165203,10.915973424911499,2
L1,59,0.1923420910002278,0.060028422999948816,0.0,0.12203662899992196,1781386866.4879694,1781386866.6803143,0.03162277660165209,10.923970222473145,2
L1,60,0.07738171499977398,0.0652905560000363,0.0,0.0014830399995844346,1781386866.8722327,1781386866.9496167,0.031622776601652,11.193272590637207,2
L1,61,0.08122008999998798,0.06837570400011828,0.0,0.0014607369998884678,1781386866.8893867,1781386866.97061,0.03162277660165202,11.214265823364258,2
L1,62,0.1835722910000186,0.06112601199993151,0.0,0.1118709200000012,1781386867.152743,1781386867.336318,0.03162277660165239,11.579973936080933,2
L1,63,0.18817545100000643,0.06008747599980779,0.0,0.11751911499959533,1781386867.168133,1781386867.3563106,0.03162277660165232,11.599966526031494,2
L1,64,0.08826268799975878,0.07643090800002028,0.0,0.0014489179998236068,1781386867.5242393,1781386867.6125042,0.03162277660165211,11.856160163879395,2
L1,65,0.0811131249997743,0.06915605499989397,0.0,0.001443317999928695,1781386867.55474,1781386867.6358552,0.031622776601652365,11.87951111793518,2
L1,66,0.19082739499981471,0.06107406599994647,0.0,0.119164266000098,1781386867.8174925,1781386868.0083218,0.03162277660165204,12.251977682113647,2
L1,67,0.19688372899963724,0.060301976000118884,0.0,0.12588001899985102,1781386867.8354251,1781386868.032312,0.03162277660165221,12.275967836380005,2
L1,68,0.1085288499998569,0.09649996999996802,0.0,0.001434206999874732,1781386868.1716104,1781386868.280141,0.03162277660165235,12.523797035217285,2
L1,69,0.08638923599983173,0.07449589299994841,0.0,0.0014945129996704054,1781386868.231075,1781386868.3174663,0.031622776601652185,12.561122179031372,2
L1,70,0.10020472899986999,0.08832917900008397,0.0,0.0014486479999504809,1781386868.4644437,1781386868.5646505,0.03162277660165205,12.808306455612183,2
L1,71,0.081335726999896,0.06921237099959399,0.0,0.001475456999742164,1781386868.5095985,1781386868.590936,0.03162277660165213,12.83459186553955,2
L1,72,0.1919482519997473,0.060536290999607445,0.0,0.1209516789999725,1781386868.7643752,1781386868.956329,0.031622776601652317,13.199985027313232,2
L1,73,0.19450619100007316,0.060353807999945275,0.0,0.12384077100023205,1781386868.7818315,1781386868.9763403,0.03162277660165245,13.219996213912964,2
L1,74,0.098010596000222,0.0860744970000269,0.0,0.0014308920003713865,1781386869.1415448,1781386869.2395577,0.03162277660165237,13.483213663101196,2
L1,75,0.08223284599989711,0.07029291099979673,0.0,0.0014917290000084904,1781386869.1803076,1781386869.2625425,0.03162277660165255,13.506198406219482,2
L1,76,0.1841449189996638,0.0605065800000375,0.0,0.11319718999993711,1781386869.4562216,1781386869.6403685,0.031622776601651914,13.884024381637573,2
L1,77,0.1935593000002882,0.060414449000290915,0.0,0.12257068400003845,1781386869.4547584,1781386869.6483197,0.03162277660165256,13.89197564125061,2
L1,78,0.0817244509999,0.06980836899992937,0.0,0.0014829920000920538,1781386869.8629982,1781386869.9447248,0.03162277660165201,14.188380718231201,2
L1,79,0.09629900100026134,0.08446039899990865,0.0,0.001451909000024898,1781386869.788277,1781386869.8845778,0.031622776601652185,14.128233671188354,2
L1,80,0.19931503099996917,0.06900143500024569,0.0,0.1199931959999958,1781386870.0330012,1781386870.232319,0.03162277660165191,14.475975036621094,2
